condition,vowel,replication,chain_gen,F1_target,F2_target,F3_target,F4_target,F5_target,HX_target,HY_target,JA_target,LP_target,LD_target,TCX_target,TCY_target,TTX_target,TTY_target,TBX_target,TBY_target,hyoidX_target,hyoidY_target,svtvMinX_target,svtvMinY_target,svtvMaxX_target,svtvMaxY_target,svthMinX_target,svthMinY_target,svthMaxX_target,svthMaxY_target,F1_alt,F2_alt,F3_alt,F4_alt,F5_alt,HX_alt,HY_alt,JA_alt,LP_alt,LD_alt,TCX_alt,TCY_alt,TTX_alt,TTY_alt,TBX_alt,TBY_alt,hyoidX_alt,hyoidY_alt,svtvMinX_alt,svtvMinY_alt,svtvMaxX_alt,svtvMaxY_alt,svthMinX_alt,svthMinY_alt,svthMaxX_alt,svthMaxY_alt,F1_elite,F2_elite,F3_elite,F4_elite,F5_elite,HX_elite,HY_elite,JA_elite,LP_elite,LD_elite,TCX_elite,TCY_elite,TTX_elite,TTY_elite,TBX_elite,TBY_elite,hyoidX_elite,hyoidY_elite,svtvMinX_elite,svtvMinY_elite,svtvMaxX_elite,svtvMaxY_elite,svthMinX_elite,svthMinY_elite,svthMaxX_elite,svthMaxY_elite,generation
larynx_11,schwa,75,0,5.1307,9.4996,14.5513,16.0751,18.0429,0.993,-4.1411,-1.9341,0.2428,1.663,0.2368,-1.3333,2.6075,-1.7032,2.0022,-0.4759,0.1649,-4.1411,-1.5113,-7.3411,0,1.085,-2.6234,-0.575,5,0,5.3263,9.564,15.3043,18.0263,19.201,0.993,-4.1411,-1.9341,0.2428,1.663,0.2368,-1.3333,2.6075,-1.7032,2.0022,-0.4759,0.1649,-4.1411,-1.4698,-5.8411,0,1.085,-2.6234,-0.575,5,0,5.1283,9.4943,14.5198,16.0445,18.0461,0.7332,-3.7439,-4.5505,0.738,0.533,-0.6484,-1.3498,3.3912,-0.1871,1.1487,1.122,-0.169,-3.7439,-1.414,-5.4439,0,1.085,-2.6234,-0.575,5,0,143
larynx_11,schwa,76,0,5.1307,9.4996,14.5513,16.0751,18.0429,0.993,-4.1411,-1.9341,0.2428,1.663,0.2368,-1.3333,2.6075,-1.7032,2.0022,-0.4759,0.1649,-4.1411,-1.5113,-7.3411,0,1.085,-2.6234,-0.575,5,0,5.3263,9.564,15.3043,18.0263,19.201,0.993,-4.1411,-1.9341,0.2428,1.663,0.2368,-1.3333,2.6075,-1.7032,2.0022,-0.4759,0.1649,-4.1411,-1.4698,-5.8411,0,1.085,-2.6234,-0.575,5,0,5.1403,9.4423,14.6541,16.0893,18.8417,0.8813,-3.9815,-3.0247,-0.9393,0.1743,-0.6131,-1.6224,3.6732,-0.1587,-0.6131,0.9246,0.0197,-3.9815,-1.4474,-5.6815,0,1.085,-2.6234,-0.575,5,0,151
larynx_11,schwa,77,0,5.1307,9.4996,14.5513,16.0751,18.0429,0.993,-4.1411,-1.9341,0.2428,1.663,0.2368,-1.3333,2.6075,-1.7032,2.0022,-0.4759,0.1649,-4.1411,-1.5113,-7.3411,0,1.085,-2.6234,-0.575,5,0,5.3263,9.564,15.3043,18.0263,19.201,0.993,-4.1411,-1.9341,0.2428,1.663,0.2368,-1.3333,2.6075,-1.7032,2.0022,-0.4759,0.1649,-4.1411,-1.4698,-5.8411,0,1.085,-2.6234,-0.575,5,0,5.1131,9.56,14.5135,16.0465,18.033,0.5311,-3.8633,-1.9083,0.1449,0.163,-0.724,-1.3996,3.4339,-0.0493,1.6046,1.0559,-0.489,-3.8633,-1.4308,-5.5633,0,1.085,-2.6234,-0.575,5,0,158
larynx_11,schwa,78,0,5.1307,9.4996,14.5513,16.0751,18.0429,0.993,-4.1411,-1.9341,0.2428,1.663,0.2368,-1.3333,2.6075,-1.7032,2.0022,-0.4759,0.1649,-4.1411,-1.5113,-7.3411,0,1.085,-2.6234,-0.575,5,0,5.3263,9.564,15.3043,18.0263,19.201,0.993,-4.1411,-1.9341,0.2428,1.663,0.2368,-1.3333,2.6075,-1.7032,2.0022,-0.4759,0.1649,-4.1411,-1.4698,-5.8411,0,1.085,-2.6234,-0.575,5,0,5.1701,9.5401,14.5611,16.0138,18.0237,0.4574,-3.8213,-5.5125,0.6092,0.5532,-0.6151,-1.3148,3.1386,-0.0475,1.052,1.1667,-0.5936,-3.8213,-1.4249,-5.5213,0,1.085,-2.6234,-0.575,5,0,154
larynx_11,schwa,79,0,5.1307,9.4996,14.5513,16.0751,18.0429,0.993,-4.1411,-1.9341,0.2428,1.663,0.2368,-1.3333,2.6075,-1.7032,2.0022,-0.4759,0.1649,-4.1411,-1.5113,-7.3411,0,1.085,-2.6234,-0.575,5,0,5.3263,9.564,15.3043,18.0263,19.201,0.993,-4.1411,-1.9341,0.2428,1.663,0.2368,-1.3333,2.6075,-1.7032,2.0022,-0.4759,0.1649,-4.1411,-1.4698,-5.8411,0,1.085,-2.6234,-0.575,5,0,5.1351,9.472,14.5274,16.123,18.0616,0.4316,-3.8981,-4.1108,-0.5821,0.1901,-0.616,-1.3197,2.934,0.1629,0.9733,1.0371,-0.6431,-3.8981,-1.4357,-5.5981,0,1.085,-2.6234,-0.575,5,0,53
larynx_11,schwa,8,0,5.1307,9.4996,14.5513,16.0751,18.0429,0.993,-4.1411,-1.9341,0.2428,1.663,0.2368,-1.3333,2.6075,-1.7032,2.0022,-0.4759,0.1649,-4.1411,-1.5113,-7.3411,0,1.085,-2.6234,-0.575,5,0,5.3263,9.564,15.3043,18.0263,19.201,0.993,-4.1411,-1.9341,0.2428,1.663,0.2368,-1.3333,2.6075,-1.7032,2.0022,-0.4759,0.1649,-4.1411,-1.4698,-5.8411,0,1.085,-2.6234,-0.575,5,0,4.8836,9.4564,14.698,15.8706,18.5381,0.3625,-3.9055,-0.8094,-0.0339,3.0769,-0.7752,-1.4529,3.2836,0.0146,-0.7752,1.0941,-0.7477,-3.9055,-1.4367,-5.6055,0,1.085,-2.6234,-0.575,5,0,173
larynx_11,schwa,80,0,5.1307,9.4996,14.5513,16.0751,18.0429,0.993,-4.1411,-1.9341,0.2428,1.663,0.2368,-1.3333,2.6075,-1.7032,2.0022,-0.4759,0.1649,-4.1411,-1.5113,-7.3411,0,1.085,-2.6234,-0.575,5,0,5.3263,9.564,15.3043,18.0263,19.201,0.993,-4.1411,-1.9341,0.2428,1.663,0.2368,-1.3333,2.6075,-1.7032,2.0022,-0.4759,0.1649,-4.1411,-1.4698,-5.8411,0,1.085,-2.6234,-0.575,5,0,5.1126,9.5706,14.5717,16.0526,18.075,0.5059,-3.8649,-3.2593,-0.3201,0.108,-0.5826,-1.3092,3.2593,-0.0661,1.4945,1.0902,-0.527,-3.8649,-1.431,-5.5649,0,1.085,-2.6234,-0.575,5,0,180
larynx_11,schwa,81,0,5.1307,9.4996,14.5513,16.0751,18.0429,0.993,-4.1411,-1.9341,0.2428,1.663,0.2368,-1.3333,2.6075,-1.7032,2.0022,-0.4759,0.1649,-4.1411,-1.5113,-7.3411,0,1.085,-2.6234,-0.575,5,0,5.3263,9.564,15.3043,18.0263,19.201,0.993,-4.1411,-1.9341,0.2428,1.663,0.2368,-1.3333,2.6075,-1.7032,2.0022,-0.4759,0.1649,-4.1411,-1.4698,-5.8411,0,1.085,-2.6234,-0.575,5,0,5.1328,9.4353,14.5655,16.0677,17.9993,0.2536,-3.8194,-0.8548,-0.4028,0.2871,-0.571,-1.3296,3.4387,-0.068,1.1642,1.1897,-0.899,-3.8194,-1.4246,-5.5194,0,1.085,-2.6234,-0.575,5,0,82
larynx_11,schwa,82,0,5.1307,9.4996,14.5513,16.0751,18.0429,0.993,-4.1411,-1.9341,0.2428,1.663,0.2368,-1.3333,2.6075,-1.7032,2.0022,-0.4759,0.1649,-4.1411,-1.5113,-7.3411,0,1.085,-2.6234,-0.575,5,0,5.3263,9.564,15.3043,18.0263,19.201,0.993,-4.1411,-1.9341,0.2428,1.663,0.2368,-1.3333,2.6075,-1.7032,2.0022,-0.4759,0.1649,-4.1411,-1.4698,-5.8411,0,1.085,-2.6234,-0.575,5,0,5.0838,9.4482,14.5554,16.0921,18.7597,0.0089,-3.9302,-6.9125,0.8037,0.5641,0.4494,-1.4182,1.9538,0.0156,1.8732,-0.2776,-1.2816,-3.9302,-1.4402,-5.6302,0,1.085,-2.6234,-0.575,5,0,470
larynx_11,schwa,83,0,5.1307,9.4996,14.5513,16.0751,18.0429,0.993,-4.1411,-1.9341,0.2428,1.663,0.2368,-1.3333,2.6075,-1.7032,2.0022,-0.4759,0.1649,-4.1411,-1.5113,-7.3411,0,1.085,-2.6234,-0.575,5,0,5.3263,9.564,15.3043,18.0263,19.201,0.993,-4.1411,-1.9341,0.2428,1.663,0.2368,-1.3333,2.6075,-1.7032,2.0022,-0.4759,0.1649,-4.1411,-1.4698,-5.8411,0,1.085,-2.6234,-0.575,5,0,5.3636,9.5325,14.692,16.2341,18.5947,0.2007,-3.7964,-3.6832,-0.0464,0.3454,-0.7376,-1.4318,3.2013,-0.2962,-0.7376,1.1152,-0.9751,-3.7964,-1.4214,-5.4964,0,1.085,-2.6234,-0.575,5,0,59
larynx_11,schwa,84,0,5.1307,9.4996,14.5513,16.0751,18.0429,0.993,-4.1411,-1.9341,0.2428,1.663,0.2368,-1.3333,2.6075,-1.7032,2.0022,-0.4759,0.1649,-4.1411,-1.5113,-7.3411,0,1.085,-2.6234,-0.575,5,0,5.3263,9.564,15.3043,18.0263,19.201,0.993,-4.1411,-1.9341,0.2428,1.663,0.2368,-1.3333,2.6075,-1.7032,2.0022,-0.4759,0.1649,-4.1411,-1.4698,-5.8411,0,1.085,-2.6234,-0.575,5,0,5.1761,9.4563,14.6105,15.8115,18.2115,0.3638,-3.86,-3.5163,0.2844,0.4121,-0.6504,-1.3111,3.3401,0.0271,-0.1799,0.7654,-0.7394,-3.86,-1.4303,-5.56,0,1.085,-2.6234,-0.575,5,0,51
larynx_11,schwa,85,0,5.1307,9.4996,14.5513,16.0751,18.0429,0.993,-4.1411,-1.9341,0.2428,1.663,0.2368,-1.3333,2.6075,-1.7032,2.0022,-0.4759,0.1649,-4.1411,-1.5113,-7.3411,0,1.085,-2.6234,-0.575,5,0,5.3263,9.564,15.3043,18.0263,19.201,0.993,-4.1411,-1.9341,0.2428,1.663,0.2368,-1.3333,2.6075,-1.7032,2.0022,-0.4759,0.1649,-4.1411,-1.4698,-5.8411,0,1.085,-2.6234,-0.575,5,0,5.0741,9.4283,14.6314,15.9287,18.3425,0.5076,-3.8328,-0.8296,-0.2742,1.5038,-0.6625,-1.331,3.07,0.1862,-0.2159,0.7695,-0.5198,-3.8328,-1.4265,-5.5328,0,1.085,-2.6234,-0.575,5,0,172
larynx_11,schwa,86,0,5.1307,9.4996,14.5513,16.0751,18.0429,0.993,-4.1411,-1.9341,0.2428,1.663,0.2368,-1.3333,2.6075,-1.7032,2.0022,-0.4759,0.1649,-4.1411,-1.5113,-7.3411,0,1.085,-2.6234,-0.575,5,0,5.3263,9.564,15.3043,18.0263,19.201,0.993,-4.1411,-1.9341,0.2428,1.663,0.2368,-1.3333,2.6075,-1.7032,2.0022,-0.4759,0.1649,-4.1411,-1.4698,-5.8411,0,1.085,-2.6234,-0.575,5,0,5.0126,9.4863,14.518,15.9242,18.2584,0.4902,-3.9342,-2.29,0.8151,2.4917,-0.6316,-1.3324,3.3024,0.1084,-0.1528,0.7358,-0.5602,-3.9342,-1.4407,-5.6342,0,1.085,-2.6234,-0.575,5,0,305
larynx_11,schwa,87,0,5.1307,9.4996,14.5513,16.0751,18.0429,0.993,-4.1411,-1.9341,0.2428,1.663,0.2368,-1.3333,2.6075,-1.7032,2.0022,-0.4759,0.1649,-4.1411,-1.5113,-7.3411,0,1.085,-2.6234,-0.575,5,0,5.3263,9.564,15.3043,18.0263,19.201,0.993,-4.1411,-1.9341,0.2428,1.663,0.2368,-1.3333,2.6075,-1.7032,2.0022,-0.4759,0.1649,-4.1411,-1.4698,-5.8411,0,1.085,-2.6234,-0.575,5,0,5.0457,9.4418,14.4625,15.9126,18.5569,0.5894,-3.8335,-1.6589,-0.5084,1.0666,-0.6036,-1.3215,3.2351,0.2713,3.2351,0.5543,-0.3973,-3.8335,-1.4266,-5.5335,0,1.085,-2.6234,-0.575,5,0,118
larynx_11,schwa,88,0,5.1307,9.4996,14.5513,16.0751,18.0429,0.993,-4.1411,-1.9341,0.2428,1.663,0.2368,-1.3333,2.6075,-1.7032,2.0022,-0.4759,0.1649,-4.1411,-1.5113,-7.3411,0,1.085,-2.6234,-0.575,5,0,5.3263,9.564,15.3043,18.0263,19.201,0.993,-4.1411,-1.9341,0.2428,1.663,0.2368,-1.3333,2.6075,-1.7032,2.0022,-0.4759,0.1649,-4.1411,-1.4698,-5.8411,0,1.085,-2.6234,-0.575,5,0,5.1214,9.4006,14.591,15.9774,18.4103,0.1424,-3.8661,-0.7906,-0.1597,1.951,-0.7633,-1.4437,3.4598,-0.0244,-0.7633,1.1033,-1.0724,-3.8661,-1.4311,-5.5661,0,1.085,-2.6234,-0.575,5,0,237
larynx_11,schwa,89,0,5.1307,9.4996,14.5513,16.0751,18.0429,0.993,-4.1411,-1.9341,0.2428,1.663,0.2368,-1.3333,2.6075,-1.7032,2.0022,-0.4759,0.1649,-4.1411,-1.5113,-7.3411,0,1.085,-2.6234,-0.575,5,0,5.3263,9.564,15.3043,18.0263,19.201,0.993,-4.1411,-1.9341,0.2428,1.663,0.2368,-1.3333,2.6075,-1.7032,2.0022,-0.4759,0.1649,-4.1411,-1.4698,-5.8411,0,1.085,-2.6234,-0.575,5,0,5.0286,9.4028,14.5705,16.0308,18.1866,0.3064,-3.6378,-6.7009,0.9638,1.9033,0.0701,-2.7389,4.0144,-0.666,2.2526,1.016,-0.7942,-3.6378,-1.3991,-5.3378,0,1.085,-2.6234,-0.575,5,0,381
larynx_11,schwa,9,0,5.1307,9.4996,14.5513,16.0751,18.0429,0.993,-4.1411,-1.9341,0.2428,1.663,0.2368,-1.3333,2.6075,-1.7032,2.0022,-0.4759,0.1649,-4.1411,-1.5113,-7.3411,0,1.085,-2.6234,-0.575,5,0,5.3263,9.564,15.3043,18.0263,19.201,0.993,-4.1411,-1.9341,0.2428,1.663,0.2368,-1.3333,2.6075,-1.7032,2.0022,-0.4759,0.1649,-4.1411,-1.4698,-5.8411,0,1.085,-2.6234,-0.575,5,0,5.1332,9.506,14.5685,15.9747,18.2958,0.406,-3.9109,-1.7781,0.382,3.0022,-0.7078,-1.357,3.1905,0.1651,-0.2531,0.7353,-0.6833,-3.9109,-1.4374,-5.6109,0,1.085,-2.6234,-0.575,5,0,379
larynx_11,schwa,90,0,5.1307,9.4996,14.5513,16.0751,18.0429,0.993,-4.1411,-1.9341,0.2428,1.663,0.2368,-1.3333,2.6075,-1.7032,2.0022,-0.4759,0.1649,-4.1411,-1.5113,-7.3411,0,1.085,-2.6234,-0.575,5,0,5.3263,9.564,15.3043,18.0263,19.201,0.993,-4.1411,-1.9341,0.2428,1.663,0.2368,-1.3333,2.6075,-1.7032,2.0022,-0.4759,0.1649,-4.1411,-1.4698,-5.8411,0,1.085,-2.6234,-0.575,5,0,5.154,9.4991,14.5049,16.028,18.0893,0.5785,-3.7344,-0.5908,-0.1577,2.2985,-0.647,-1.3367,3.0776,0.151,0.7146,1.0682,-0.3997,-3.7344,-1.4126,-5.4344,0,1.085,-2.6234,-0.575,5,0,471
larynx_11,schwa,91,0,5.1307,9.4996,14.5513,16.0751,18.0429,0.993,-4.1411,-1.9341,0.2428,1.663,0.2368,-1.3333,2.6075,-1.7032,2.0022,-0.4759,0.1649,-4.1411,-1.5113,-7.3411,0,1.085,-2.6234,-0.575,5,0,5.3263,9.564,15.3043,18.0263,19.201,0.993,-4.1411,-1.9341,0.2428,1.663,0.2368,-1.3333,2.6075,-1.7032,2.0022,-0.4759,0.1649,-4.1411,-1.4698,-5.8411,0,1.085,-2.6234,-0.575,5,0,5.0623,9.5137,14.4916,16.1096,18.6786,0.0147,-3.9887,-6.3601,0.6355,0.2898,0.2409,-1.4568,3.2515,-0.4703,0.2409,1.0902,-1.2811,-3.9887,-1.4484,-5.6887,0,1.085,-2.6234,-0.575,5,0,351
larynx_11,schwa,92,0,5.1307,9.4996,14.5513,16.0751,18.0429,0.993,-4.1411,-1.9341,0.2428,1.663,0.2368,-1.3333,2.6075,-1.7032,2.0022,-0.4759,0.1649,-4.1411,-1.5113,-7.3411,0,1.085,-2.6234,-0.575,5,0,5.3263,9.564,15.3043,18.0263,19.201,0.993,-4.1411,-1.9341,0.2428,1.663,0.2368,-1.3333,2.6075,-1.7032,2.0022,-0.4759,0.1649,-4.1411,-1.4698,-5.8411,0,1.085,-2.6234,-0.575,5,0,5.0835,9.5272,14.5814,16.0842,18.0457,0.7234,-3.6567,-0.63,-0.0145,3.3751,-0.6176,-1.3334,3.1213,0.0788,0.7593,1.097,-0.1714,-3.6567,-1.4017,-5.3567,0,1.085,-2.6234,-0.575,5,0,180
larynx_11,schwa,93,0,5.1307,9.4996,14.5513,16.0751,18.0429,0.993,-4.1411,-1.9341,0.2428,1.663,0.2368,-1.3333,2.6075,-1.7032,2.0022,-0.4759,0.1649,-4.1411,-1.5113,-7.3411,0,1.085,-2.6234,-0.575,5,0,5.3263,9.564,15.3043,18.0263,19.201,0.993,-4.1411,-1.9341,0.2428,1.663,0.2368,-1.3333,2.6075,-1.7032,2.0022,-0.4759,0.1649,-4.1411,-1.4698,-5.8411,0,1.085,-2.6234,-0.575,5,0,5.1658,9.5182,14.5683,16.0446,18.0323,0.4724,-3.7793,-0.7441,0.2249,2.2053,-0.6216,-1.3276,3.1673,0.0807,0.9551,1.1128,-0.5651,-3.7793,-1.4189,-5.4793,0,1.085,-2.6234,-0.575,5,0,360
larynx_11,schwa,94,0,5.1307,9.4996,14.5513,16.0751,18.0429,0.993,-4.1411,-1.9341,0.2428,1.663,0.2368,-1.3333,2.6075,-1.7032,2.0022,-0.4759,0.1649,-4.1411,-1.5113,-7.3411,0,1.085,-2.6234,-0.575,5,0,5.3263,9.564,15.3043,18.0263,19.201,0.993,-4.1411,-1.9341,0.2428,1.663,0.2368,-1.3333,2.6075,-1.7032,2.0022,-0.4759,0.1649,-4.1411,-1.4698,-5.8411,0,1.085,-2.6234,-0.575,5,0,4.9146,9.3899,14.4634,16.1033,18.4201,0.5364,-3.9108,-6.523,0.5517,0.2616,-0.4178,-1.5679,4.0436,-0.6432,-0.4178,0.9791,-0.4876,-3.9108,-1.4374,-5.6108,0,1.085,-2.6234,-0.575,5,0,394
larynx_11,schwa,95,0,5.1307,9.4996,14.5513,16.0751,18.0429,0.993,-4.1411,-1.9341,0.2428,1.663,0.2368,-1.3333,2.6075,-1.7032,2.0022,-0.4759,0.1649,-4.1411,-1.5113,-7.3411,0,1.085,-2.6234,-0.575,5,0,5.3263,9.564,15.3043,18.0263,19.201,0.993,-4.1411,-1.9341,0.2428,1.663,0.2368,-1.3333,2.6075,-1.7032,2.0022,-0.4759,0.1649,-4.1411,-1.4698,-5.8411,0,1.085,-2.6234,-0.575,5,0,5.1525,9.4291,14.4376,16.0874,18.4491,0.145,-3.9891,-6.7193,0.7102,0.3829,-0.3063,-1.5974,3.3715,-0.6202,2.2414,-1.4673,-1.0858,-3.9891,-1.4484,-5.6891,0,1.085,-2.6234,-0.575,5,0,494
larynx_11,schwa,96,0,5.1307,9.4996,14.5513,16.0751,18.0429,0.993,-4.1411,-1.9341,0.2428,1.663,0.2368,-1.3333,2.6075,-1.7032,2.0022,-0.4759,0.1649,-4.1411,-1.5113,-7.3411,0,1.085,-2.6234,-0.575,5,0,5.3263,9.564,15.3043,18.0263,19.201,0.993,-4.1411,-1.9341,0.2428,1.663,0.2368,-1.3333,2.6075,-1.7032,2.0022,-0.4759,0.1649,-4.1411,-1.4698,-5.8411,0,1.085,-2.6234,-0.575,5,0,5.156,9.5881,14.5459,16.1214,18.1015,0.6484,-3.8258,-1.8948,-0.5366,0.2388,-0.6664,-1.369,3.3068,-0.0388,1.2191,1.0373,-0.3077,-3.8258,-1.4255,-5.5258,0,1.085,-2.6234,-0.575,5,0,139
larynx_11,schwa,97,0,5.1307,9.4996,14.5513,16.0751,18.0429,0.993,-4.1411,-1.9341,0.2428,1.663,0.2368,-1.3333,2.6075,-1.7032,2.0022,-0.4759,0.1649,-4.1411,-1.5113,-7.3411,0,1.085,-2.6234,-0.575,5,0,5.3263,9.564,15.3043,18.0263,19.201,0.993,-4.1411,-1.9341,0.2428,1.663,0.2368,-1.3333,2.6075,-1.7032,2.0022,-0.4759,0.1649,-4.1411,-1.4698,-5.8411,0,1.085,-2.6234,-0.575,5,0,4.9778,9.3674,14.5744,16.0483,18.4154,0.6145,-3.631,-2.7793,0.9143,1.8206,-0.7238,-1.4204,3.734,-0.1667,-0.7238,1.1266,-0.3312,-3.631,-1.3981,-5.331,0,1.085,-2.6234,-0.575,5,0,241
larynx_11,schwa,98,0,5.1307,9.4996,14.5513,16.0751,18.0429,0.993,-4.1411,-1.9341,0.2428,1.663,0.2368,-1.3333,2.6075,-1.7032,2.0022,-0.4759,0.1649,-4.1411,-1.5113,-7.3411,0,1.085,-2.6234,-0.575,5,0,5.3263,9.564,15.3043,18.0263,19.201,0.993,-4.1411,-1.9341,0.2428,1.663,0.2368,-1.3333,2.6075,-1.7032,2.0022,-0.4759,0.1649,-4.1411,-1.4698,-5.8411,0,1.085,-2.6234,-0.575,5,0,5.2212,9.5617,14.515,16.044,18.3415,0.0345,-3.9451,-2.7478,0.922,2.8199,-0.7215,-1.4184,3.6839,-0.2118,-0.7215,1.1286,-1.2453,-3.9451,-1.4423,-5.6451,0,1.085,-2.6234,-0.575,5,0,416
larynx_11,schwa,99,0,5.1307,9.4996,14.5513,16.0751,18.0429,0.993,-4.1411,-1.9341,0.2428,1.663,0.2368,-1.3333,2.6075,-1.7032,2.0022,-0.4759,0.1649,-4.1411,-1.5113,-7.3411,0,1.085,-2.6234,-0.575,5,0,5.3263,9.564,15.3043,18.0263,19.201,0.993,-4.1411,-1.9341,0.2428,1.663,0.2368,-1.3333,2.6075,-1.7032,2.0022,-0.4759,0.1649,-4.1411,-1.4698,-5.8411,0,1.085,-2.6234,-0.575,5,0,5.2061,9.5372,14.5598,16.0241,18.0411,0.814,-3.5062,-4.0085,0.8978,0.6264,-0.5936,-1.3198,3.5445,-0.2991,1.0258,1.1612,-0.0144,-3.5062,-1.3806,-5.2062,0,1.085,-2.6234,-0.575,5,0,264
larynx_11,u,0,0,2.7187,5.0662,15.139,15.7865,16.9563,1,-5.7047,-4.5662,1,0.1351,-0.5029,-1.3165,1.8677,-0.4086,1.3969,0.4628,-0.0444,-5.7047,-1.731,-8.9047,0,1.085,-2.6234,-0.575,5,0,2.7189,5.0693,15.5408,16.9162,18.4232,1,-5.7047,-4.5662,1,0.1351,-0.5029,-1.3165,1.8677,-0.4086,1.3969,0.4628,-0.0444,-5.7047,-1.6895,-7.4047,0,1.085,-2.6234,-0.575,5,0,2.9492,4.7955,14.8888,16.3013,18.4318,0.7568,-3.8192,-6.1041,0.9531,0.0957,-0.42,-1.1446,1.6296,0.9517,0.9347,0.5398,-0.1441,-3.8192,-1.4246,-5.5192,0,1.085,-2.6234,-0.575,5,0,354
larynx_11,u,1,0,2.7187,5.0662,15.139,15.7865,16.9563,1,-5.7047,-4.5662,1,0.1351,-0.5029,-1.3165,1.8677,-0.4086,1.3969,0.4628,-0.0444,-5.7047,-1.731,-8.9047,0,1.085,-2.6234,-0.575,5,0,2.7189,5.0693,15.5408,16.9162,18.4232,1,-5.7047,-4.5662,1,0.1351,-0.5029,-1.3165,1.8677,-0.4086,1.3969,0.4628,-0.0444,-5.7047,-1.6895,-7.4047,0,1.085,-2.6234,-0.575,5,0,2.9348,5.2587,15.1813,17.1581,18.8877,0.2378,-3.9579,-6.7384,0.9366,0.0783,0.539,-1.1227,1.6263,-0.2105,0.539,1.4243,-0.9422,-3.9579,-1.4441,-5.6579,0,1.085,-2.6234,-0.575,5,0,472
larynx_11,u,10,0,2.7187,5.0662,15.139,15.7865,16.9563,1,-5.7047,-4.5662,1,0.1351,-0.5029,-1.3165,1.8677,-0.4086,1.3969,0.4628,-0.0444,-5.7047,-1.731,-8.9047,0,1.085,-2.6234,-0.575,5,0,2.7189,5.0693,15.5408,16.9162,18.4232,1,-5.7047,-4.5662,1,0.1351,-0.5029,-1.3165,1.8677,-0.4086,1.3969,0.4628,-0.0444,-5.7047,-1.6895,-7.4047,0,1.085,-2.6234,-0.575,5,0,3.0457,5.4731,15.3308,16.0994,19.3756,0.8033,-3.6577,-0.5002,0.4918,2.5427,0.3607,-0.898,2.2054,0.9161,1.0622,0.9475,-0.0516,-3.6577,-1.4019,-5.3577,0,1.085,-2.6234,-0.575,5,0,84
larynx_11,u,11,0,2.7187,5.0662,15.139,15.7865,16.9563,1,-5.7047,-4.5662,1,0.1351,-0.5029,-1.3165,1.8677,-0.4086,1.3969,0.4628,-0.0444,-5.7047,-1.731,-8.9047,0,1.085,-2.6234,-0.575,5,0,2.7189,5.0693,15.5408,16.9162,18.4232,1,-5.7047,-4.5662,1,0.1351,-0.5029,-1.3165,1.8677,-0.4086,1.3969,0.4628,-0.0444,-5.7047,-1.6895,-7.4047,0,1.085,-2.6234,-0.575,5,0,3.0173,5.3544,14.963,15.9881,18.9302,0.3477,-3.8434,-5.4197,0.9284,0.0817,0.4767,-1.1842,2.9495,0.4698,0.4767,1.3628,-0.7612,-3.8434,-1.428,-5.5434,0,1.085,-2.6234,-0.575,5,0,385
larynx_11,u,12,0,2.7187,5.0662,15.139,15.7865,16.9563,1,-5.7047,-4.5662,1,0.1351,-0.5029,-1.3165,1.8677,-0.4086,1.3969,0.4628,-0.0444,-5.7047,-1.731,-8.9047,0,1.085,-2.6234,-0.575,5,0,2.7189,5.0693,15.5408,16.9162,18.4232,1,-5.7047,-4.5662,1,0.1351,-0.5029,-1.3165,1.8677,-0.4086,1.3969,0.4628,-0.0444,-5.7047,-1.6895,-7.4047,0,1.085,-2.6234,-0.575,5,0,2.9391,5.7937,14.8533,15.589,18.9679,0.431,-3.8047,-0.8822,0.9376,0.0924,0.4641,-1.2037,2.9108,0.6302,0.4641,1.3433,-0.6309,-3.8047,-1.4225,-5.5047,0,1.085,-2.6234,-0.575,5,0,372
larynx_11,u,13,0,2.7187,5.0662,15.139,15.7865,16.9563,1,-5.7047,-4.5662,1,0.1351,-0.5029,-1.3165,1.8677,-0.4086,1.3969,0.4628,-0.0444,-5.7047,-1.731,-8.9047,0,1.085,-2.6234,-0.575,5,0,2.7189,5.0693,15.5408,16.9162,18.4232,1,-5.7047,-4.5662,1,0.1351,-0.5029,-1.3165,1.8677,-0.4086,1.3969,0.4628,-0.0444,-5.7047,-1.6895,-7.4047,0,1.085,-2.6234,-0.575,5,0,2.9604,5.3741,15.2271,15.8433,18.8576,0.2469,-3.9585,-0.5115,0.9635,0.1054,0.1982,-0.965,1.5732,0.8021,1.5569,0.4437,-0.9286,-3.9585,-1.4441,-5.6585,0,1.085,-2.6234,-0.575,5,0,438
